Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2021-01-21,John,Rutherford,"US Congressman",CTVA,"Corteva Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-21,Charles,Fleischmann,"US Congressman",XLY,"S&P 500 Cons D",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-21,Charles,Fleischmann,"US Congressman",MDYV,"S&P Midcap Val",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-21,Charles,Fleischmann,"US Congressman",MDYG,"S&P Midcap Gro",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-21,Charles,Fleischmann,"US Congressman",SPTI,"Interm Term Tr",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-21,Charles,Fleischmann,"US Congressman",SPYV,"SPDR S&P 500 V",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-21,Charles,Fleischmann,"US Congressman",SPYG,"SPDR S&P 500 G",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-21,Charles,Fleischmann,"US Congressman",IBTG,"Ishares Ibonds",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-21,Charles,Fleischmann,"US Congressman",IBTH,"Ishares Ibonds",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-21,Charles,Fleischmann,"US Congressman",IBTI,"Ishares Ibonds",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-21,Charles,Fleischmann,"US Congressman",IBTJ,"Ishares Ibonds",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-21,Charles,Fleischmann,"US Congressman",IBDO,"Dec 2023 Term ",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-21,Charles,Fleischmann,"US Congressman",LQD,"Invst Grade Co",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-21,Lois,Frankel,"US Congressman",CI,"The Cigna Grou",8000,Sell,"Traded $1,001 to $15,000 ."
2021-01-21,Gerald,Connolly,"US Congressman",SAIC,"Science Applic",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-21,Gerald,Connolly,"US Congressman",LDOS,"Leidos Holding",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-21,Gerald,Connolly,"US Congressman",D,"Dominion Energ",8000,Sell,"Traded $1,001 to $15,000 ."
2021-01-21,Charles,Fleischmann,"US Congressman",IAU,"Gold Trust Ish",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-21,Marie,Newman,"US Congressman",UAL,"United Airline",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-01-21,Marie,Newman,"US Congressman",TWTR,"Twitter Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-01-21,Marie,Newman,"US Congressman",IBM,"International ",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-01-21,Marie,Newman,"US Congressman",XOM,"Exxon Mobil Co",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-01-21,Marie,Newman,"US Congressman",DUK,"Duke Energy Co",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-21,Marie,Newman,"US Congressman",CHWY,"Chewy Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-01-21,John,Rutherford,"US Congressman",TFC,"Truist Financi",8000,Buy,"Traded $1,001 to $15,000 ."
2021-01-21,Charles,Fleischmann,"US Congressman",XLF,"S&P 500 Financ",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-21,Charles,Fleischmann,"US Congressman",SLYV,"S&P Smallcap V",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-21,Charles,Fleischmann,"US Congressman",IBTD,"Ishares Ibonds",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-21,Charles,Fleischmann,"US Congressman",IBTB,"Ishares Ibonds",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-21,Charles,Fleischmann,"US Congressman",MBB,"MBS Ishares ET",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-21,Charles,Fleischmann,"US Congressman",PDBC,"Optimum Yield ",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-21,Marjorie,Greene,"US Congressman",WMT,"Walmart Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2021-01-21,Marjorie,Greene,"US Congressman",NOW,"Servicenow Inc",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-21,Marjorie,Greene,"US Congressman",PENN,"Penn Entertain",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-21,Marjorie,Greene,"US Congressman",PAGS,"Pagseguro Digi",8000,Buy,"Traded $1,001 to $15,000 ."
2021-01-21,Marjorie,Greene,"US Congressman",LULU,"Lululemon Athl",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-21,Marjorie,Greene,"US Congressman",LMT,"Lockheed Marti",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-21,Marjorie,Greene,"US Congressman",SJM,"J.M. Smucker C",8000,Buy,N/A
2021-01-21,Marjorie,Greene,"US Congressman",GILD,"Gilead Science",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-21,Marjorie,Greene,"US Congressman",DKNG,"Draftkings Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2021-01-21,Marjorie,Greene,"US Congressman",CRSP,"Crispr Therape",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-21,Marjorie,Greene,"US Congressman",CAT,"Caterpillar In",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-21,Marjorie,Greene,"US Congressman",BAC,"Bank of Americ",8000,Buy,"Traded $1,001 to $15,000 ."
2021-01-21,Marjorie,Greene,"US Congressman",AMD,"Adv Micro Devi",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-20,Michael,Mccaul,"US Congressman",MS,"Morgan Stanley",207501,Sell,"By Spouse & Dependent Child. Traded $115,002 To $300,000 ."
2021-01-20,Michael,Mccaul,"US Congressman",C,"Citigroup Inc",207501,Buy,"By Spouse & Dependent Child. Traded $115,002 To $300,000 ."
2021-01-20,Michael,Mccaul,"US Congressman",NFG,"National Fuel ",107501,Buy,"By Spouse & Dependent Child. Traded $65,002 To $150,000 ."
2021-01-20,Marjorie,Greene,"US Congressman",AMZN,"Amazon.com Inc",40501,Sell,"By Director And Spouse. Traded $16,002 To $65,000 ."
2021-01-20,Marjorie,Greene,"US Congressman",META,"Meta Platforms",40501,Sell,"By Director And Spouse. Traded $16,002 To $65,000 "
2021-01-20,Marjorie,Greene,"US Congressman",AAPL,"Apple Inc",40501,Sell,"By Director And Spouse. Traded $16,002 To $65,000 ."
2021-01-20,Marjorie,Greene,"US Congressman",GOOGL,"Alphabet Cl A",40501,Sell,"By Spouse. Traded $16,002 To $65,000 "
2021-01-20,Teresa,Fernandez,"US Congressman",GBDC,"Golub Capital ",32500,Sell,"Traded $15,001 to $50,000 "
2021-01-20,Diana,Harshbarger,"US Congressman",ZBH,"Zimmer Biomet ",32000,Buy,"By Director And Spouse. Traded $4,001 To $60,000 ."
2021-01-20,Ronald,Wyden,"US Senator",AAPL,"Apple Inc",24002,Buy,"By Dependent Children. Traded $3,003 To $45,000 ."
2021-01-20,Diana,Harshbarger,"US Congressman",RHI,"Robert Half In",24000,Buy,"By Director And Spouse. Traded $3,001 To $45,000 ."
2021-01-20,Michael,Mccaul,"US Congressman",SFE,"Safeguard Scie",16001,Sell,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
2021-01-20,Diana,Harshbarger,"US Congressman",JNJ,"Johnson & John",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-20,Blake,Moore,"US Congressman",NVDA,"Nvidia Corp",8000,Sell,"Sale Of Put Options With Strike Price $425 And Expiry 19-March-2021. Traded $1,001 To $15,000. As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-01-20,Blake,Moore,"US Congressman",META,"Meta Platforms",8000,Sell,"Sale Of Put Options Of Class A Common Shares With Strike Price $220 And Expiry 19-March-2021. Traded $1,001 To $15,000. As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-01-20,Cynthia,Axne,"US Congressman",PGR,"Progressive Co",8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
2021-01-20,Cynthia,Axne,"US Congressman",LMT,"Lockheed Marti",8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
2021-01-20,Cynthia,Axne,"US Congressman",AZO,Autozone,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-01-20,Blake,Moore,"US Congressman",NVDA,"Nvidia Corp",8000,Buy,"Purchase Of Put Options With Strike Price $420 And Expiry 19-March-2021. Traded $1,001 To $15,000. As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-01-20,Blake,Moore,"US Congressman",META,"Meta Platforms",8000,Buy,"Purchase Of Put Options Of Class A Common Shares With Strike Price $215 And Expiry 19-March-2021. Traded $1,001 To $15,000. As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-01-20,Walter,Schrader,"US Congressman",ASMLF,"Asml Hld NV Or",8000,Buy,"Traded $1,001 to $15,000 ."
2021-01-20,Walter,Schrader,"US Congressman",APD,"Air Products a",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-20,Walter,Schrader,"US Congressman",SCHW,"The Charles Sc",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-20,Peter,Sessions,"US Congressman",NIO,"Nio Inc ADR",577,Buy,"As ADR/ADS But Shown As Ord Equivalent. Price Not Reported. By Spouse."
2021-01-19,Patrick,Fallon,"US Congressman",MSFT,"Microsoft Corp",750000,Buy,"Traded $500,001 to $1,000,000 "
2021-01-19,Patrick,Fallon,"US Congressman",AAPL,"Apple Inc",750000,Buy,"Traded $500,001 to $1,000,000 ."
2021-01-19,Patrick,Fallon,"US Congressman",FDX,"Fedex Corp",375000,Buy,"Traded $250,001 to $500,000 ."
2021-01-19,Michael,Mccaul,"US Congressman",SWK,"Stanley Black ",207501,Sell,"By Spouse & Dependent Child. Traded $115,002 To $300,000 ."
2021-01-19,Mark,Green,"US Congressman",ENBL,"Enable Midstre",175000,Buy,"Traded $100,001 to $250,000 "
2021-01-19,Mark,Green,"US Congressman",BPMP,"BP Midstream P",175000,Buy,"Traded $100,001 to $250,000 ."
2021-01-19,Mark,Green,"US Congressman",AM,"Antero Midstre",175000,Buy,"Traded $100,001 to $250,000 "
2021-01-19,Patrick,Fallon,"US Congressman",PYPL,"Paypal Holding",175000,Buy,"Traded $100,001 to $250,000 "
2021-01-19,Patrick,Fallon,"US Congressman",BA,"Boeing Company",175000,Buy,"Traded $100,001 to $250,000 "
2021-01-19,Mark,Green,"US Congressman",USAC,"USA Compressio",175000,Buy,"Traded $100,001 to $250,000 ."
2021-01-19,Mark,Green,"US Congressman",SRLP,"Sprague Resour",175000,Buy,"Traded $100,001 to $250,000 "
2021-01-19,Mark,Green,"US Congressman",SHLX,"Shell Midstrea",175000,Buy,"Traded $100,001 to $250,000 "
2021-01-19,Mark,Green,"US Congressman",PAA,"Plains All Ame",175000,Buy,"Traded $100,001 to $250,000 ."
2021-01-19,Mark,Green,"US Congressman",PBFX,"PBF Logistics ",175000,Buy,"Traded $100,001 to $250,000 "
2021-01-19,Mark,Green,"US Congressman",NS,"Nustar Energy ",175000,Buy,"Traded $100,001 to $250,000 ."
2021-01-19,Mark,Green,"US Congressman",MPLX,"Mplx LP",175000,Buy,"Traded $100,001 to $250,000 "
2021-01-19,Mark,Green,"US Congressman",USDP,"USD Partners L",75000,Buy,"Traded $50,001 to $100,000 ."
2021-01-19,Mark,Green,"US Congressman",ENLC,"Enlink Midstre",75000,Buy,"Traded $50,001 to $100,000 ."
2021-01-19,Michael,Mccaul,"US Congressman",NFG,"National Fuel ",40501,Buy,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
2021-01-19,Patrick,Fallon,"US Congressman",MSFT,"Microsoft Corp",32500,Sell,"Traded $15,001 to $50,000 "
2021-01-19,Patrick,Fallon,"US Congressman",AAPL,"Apple Inc",32500,Sell,"Traded $15,001 to $50,000 ."
2021-01-19,"William Francis",Hagerty,"US Senator",EDIT,"Editas Medicin",32500,Sell,"Traded $15,001 to $50,000 "
2021-01-19,Mark,Green,"US Congressman",NGL,"Ngl Energy Par",32500,Buy,"Traded $15,001 to $50,000 "
2021-01-19,Rohit,Khanna,"US Congressman",NFLX,"Netflix Inc",24002,Sell,"By Spouse. As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-01-19,Michael,Mccaul,"US Congressman",SFE,"Safeguard Scie",16001,Sell,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
2021-01-19,Diana,Harshbarger,"US Congressman",PNW,"Pinnacle West ",16000,Sell,"By Director And Spouse. Traded $2,001 To $30,000 ."
2021-01-19,Patrick,Fallon,"US Congressman",PYPL,"Paypal Holding",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-19,Patrick,Fallon,"US Congressman",FDX,"Fedex Corp",8000,Sell,"Traded $1,001 to $15,000 ."
2021-01-19,Patrick,Fallon,"US Congressman",BA,"Boeing Company",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-19,Patrick,Fallon,"US Congressman",AMZN,"Amazon.com Inc",8000,Sell,"Traded $1,001 to $15,000 ."
2021-01-19,Earl,Blumenauer,"US Congressman",COHR,"Coherent Corp",8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
2021-01-19,Alan,Lowenthal,"US Congressman",DKNG,"Draftkings Inc",8000,Sell,"By Spouse. Traded $1,001 To $15,000 "
2021-01-19,Rohit,Khanna,"US Congressman",NFLX,"Netflix Inc",8000,Buy,"By Spouse. As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-01-19,Donald,Beyer,"US Congressman",EL,"Estee Lauder C",1242,Buy,"Price not reported"
2021-01-19,Patrick,Fallon,"US Congressman",PYPL,"Paypal Holding",1,Sell,"Sale Of Call Options With Strike Price $247.5 And Expiry 19-February-2021. Price No Reported."
2021-01-19,Patrick,Fallon,"US Congressman",MSFT,"Microsoft Corp",1,Sell,"Sale Of Call Options With Strike Price $220 And Expiry 19-Feb-2021. Price Not Reported."
2021-01-19,Patrick,Fallon,"US Congressman",FDX,"Fedex Corp",1,Sell,"Sale Of Put Options With Strike Price $255 And Expiry 19-Febraury-2021. Price No Reported."
2021-01-19,Patrick,Fallon,"US Congressman",BA,"Boeing Company",1,Sell,"Sale Of Call Options With Strike Price $210 And Expiry 19-February-2021. Price Not Reported."
2021-01-19,Patrick,Fallon,"US Congressman",AAPL,"Apple Inc",1,Sell,"Sale Of Call Options With A Strike Price $132 And Expiry 19-February-2021. Price Not Reported."
2021-01-19,Patrick,Fallon,"US Congressman",AMZN,"Amazon.com Inc",1,Sell,"Sale Of Put Options With A Strike Price $3000 And Expiry 19-February-2021. Price Not Reported."
2021-01-16,Nancy,Pelosi,"US Congressman",AMZN,"Amazon.com Inc",9312750,Buy,"By Spouse. Purchase Of Call Options With Strike Price $1600 And Expiry 1/17/2020. Price Not Reported."
2021-01-16,Nancy,Pelosi,"US Congressman",META,"Meta Platforms",502719,Buy,"By Spouse. Sale Of Call Options With Strike Price $150 And Expiry 1/17/2020. Price Not Reported"
2021-01-16,Nancy,Pelosi,"US Congressman",AMZN,"Amazon.com Inc",375000,Sell,"By Spouse. Sale Of Call Options With Strike Price $1600 And Expiry 1/17/2020. Price Not Reported."
2021-01-16,Nancy,Pelosi,"US Congressman",META,"Meta Platforms",375000,Buy,"By spouse. Sale Of call Options With Strike Price $140 And Expiry 1/17/2020.Traded $250.001 To $500.000 As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-01-16,Peter,Meijer,"US Congressman",EFX,"Equifax Inc",902,Sell,"Traded $902.42 "
2021-01-15,Mark,Green,"US Congressman",AM,"Antero Midstre",375000,Buy,"Traded $250,001 to $500,000 "
2021-01-15,Michael,Mccaul,"US Congressman",META,"Meta Platforms",175000,Buy,"By Spouse. Traded $100,001 to $250,000 ."
2021-01-15,Mark,Green,"US Congressman",USAC,"USA Compressio",175000,Buy,"Traded $100,001 to $250,000 ."
2021-01-15,Mark,Green,"US Congressman",SHLX,"Shell Midstrea",175000,Buy,"Traded $100,001 to $250,000 "
2021-01-15,Mark,Green,"US Congressman",PBFX,"PBF Logistics ",175000,Buy,"Traded $100,001 to $250,000 "
2021-01-15,Mark,Green,"US Congressman",ET,"Energy Transfe",175000,Buy,"Traded $100,001 to $250,000 "
2021-01-15,James,Langevin,"US Congressman",AAPL,"Apple Inc",175000,Buy,"Traded $100,001 to $250,000 ."
2021-01-15,Thomas,Suozzi,"US Congressman",DAN,"Dana Inc",75000,Sell,"Traded $50,001 to $100,000 "
2021-01-15,Thomas,Suozzi,"US Congressman",ETN,"Eaton Corp",75000,Buy,"Traded $50,001 to $100,000 "
2021-01-15,Kathy,Manning,"US Congressman",APD,"Air Products a",40501,Buy,"Traded $16,002 To $65,000 ."
2021-01-15,Tomasz,Malinowski,"US Congressman",BL,"Blackline Inc",32500,Sell,"Traded $15,001 to $50,000 "
2021-01-15,Marie,Newman,"US Congressman",W,"Wayfair Inc",32500,Sell,"Traded $15,001 to $50,000 "
2021-01-15,Marie,Newman,"US Congressman",MCD,"McDonald's Cor",32500,Sell,"By Spouse. Traded $15,001 To $50,000 "
2021-01-15,Marie,Newman,"US Congressman",FDX,"Fedex Corp",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-01-15,Tomasz,Malinowski,"US Congressman",DASH,"Doordash Inc C",32500,Buy,"Traded $15,001 to $50,000 "
2021-01-15,Kathy,Manning,"US Congressman",AAPL,"Apple Inc",16001,Sell,"Traded $2,002 to $30,000 ."
2021-01-15,Kathy,Manning,"US Congressman",AMGN,"Amgen Inc",16001,Sell,"Traded $2,002 to $30,000 ."
2021-01-15,Kathy,Manning,"US Congressman",GOOGL,"Alphabet Cl A",16001,Sell,"Traded $2,002 to $30,000 ."
2021-01-15,Marie,Newman,"US Congressman",ZTNO,"Zoom Technolog",16001,Sell,"By Spouse. As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-01-15,Kathy,Manning,"US Congressman",GOOG,"Alphabet Cl C",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-15,Marie,Newman,"US Congressman",MET,"Metlife Inc",8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
2021-01-15,Marie,Newman,"US Congressman",DUK,"Duke Energy Co",8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
2021-01-15,Susie,Lee,"US Congressman",ROP,"Roper Industri",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-15,Kathy,Manning,"US Congressman",CAT,"Caterpillar In",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-15,Marie,Newman,"US Congressman",GM,"General Motors",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-01-15,Tomasz,Malinowski,"US Congressman",PCRX,"Pacira Pharm I",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-15,Gary,Peters,"US Senator",AEP,"American Elect",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-15,Gary,Peters,"US Senator",STAG,"Stag Industria",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-15,Susie,Lee,"US Congressman",VNT,"Vontier Corp",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-15,Susie,Lee,"US Congressman",VRT,"Vertiv Holding",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-15,Donald,Beyer,"US Congressman",NTLA,"Intellia Thera",6142,Sell,"Price not reported"
2021-01-15,Donald,Beyer,"US Congressman",NVDA,"Nvidia Corp",2572,Sell,"Price not reported"
2021-01-15,Donald,Beyer,"US Congressman",GS,"Goldman Sachs ",1504,Buy,"Price not reported. "
2021-01-15,Alan,Lowenthal,"US Congressman",JBI,"Janus Internat",36,Buy,"The Congressman Spouse Invested $36, We Have Used The Close Price On The Date Of Trade To Estimate The Number Of Shares."
2021-01-14,Michael,Mccaul,"US Congressman",BKNG,"Booking Holdin",40501,Sell,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
2021-01-14,Marie,Newman,"US Congressman",DOCU,"Docusign Inc",32500,Sell,"By Spouse. Traded $15,001 to $50,000 ."
2021-01-14,Austin,Scott,"US Congressman",PLUG,"Plug Power Inc",32500,Sell,"By Spouse. Traded $15,001 To $50,000 "
2021-01-14,Austin,Scott,"US Congressman",FCEL,"Fuelcell Energ",32500,Sell,"By Spouse. Traded $15,001 To $50,000 "
2021-01-14,Marie,Newman,"US Congressman",MSFT,"Microsoft Corp",32500,Buy,"By Spouse. Traded $15,001 To $50,000 "
2021-01-14,Michael,Mccaul,"US Congressman",ACGL,"Arch Capital G",32500,Buy,"By Spouse. Traded $15,001 to $50,000 ."
2021-01-14,Michael,Mccaul,"US Congressman",SFE,"Safeguard Scie",16001,Sell,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
2021-01-14,Diana,Harshbarger,"US Congressman",VMW,"Vmware Inc",8000,Sell,"Traded $1,001 to $15,000 ."
2021-01-14,Rohit,Khanna,"US Congressman",NFLX,"Netflix Inc",8000,Sell,"By Spouse. As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-01-14,Marie,Newman,"US Congressman",NFLX,"Netflix Inc",8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
2021-01-14,Rohit,Khanna,"US Congressman",NFLX,"Netflix Inc",8000,Buy,"By Spouse. As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-01-14,Marie,Newman,"US Congressman",MRNA,"Moderna Inc",8000,Buy,"By Spouse. As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-01-14,Marie,Newman,"US Congressman",WMT,"Walmart Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-01-14,Marie,Newman,"US Congressman",MRNA,"Moderna Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-01-14,Marie,Newman,"US Congressman",DOCU,"Docusign Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-01-14,Tomasz,Malinowski,"US Congressman",ETWO,"E2Open Parent ",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-14,Alan,Lowenthal,"US Congressman",JBI,"Janus Internat",623,Buy,"The Congressman Spouse Invested $622.58, We Have Used The Close Price On The Date Of Trade To Estimate The Number Of Shares."
2021-01-13,Richard,Allen,"US Congressman",SSB,"Southstate Cor",75000,Sell,"By Spouse. Traded $50,001 To $100,000 ."
2021-01-13,Thomas,Tuberville,"US Senator",TDY,"Teledyne Techn",75000,Sell,"Traded $50,001 to $100,000 "
2021-01-13,Richard,Blumenthal,"US Senator",SG,"Sweetgreen Inc",75000,Buy,"By Spouse. Traded $50,001 To $100,000 "
2021-01-13,Michael,Simpson,"US Congressman",GOLD,"Barrick Gold C",32500,Sell,"Traded $1,001 to $15,000 ."
2021-01-13,Thomas,Tuberville,"US Senator",QQQ,"Nasdaq QQQ Inv",32500,Sell,"Sale Of Put Options With Strike Price $262.00 And Expiry 09/17/2021. Traded $15.001 To $50,000, As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-01-13,Thomas,Suozzi,"US Congressman",UBER,"Uber Technolog",32500,Buy,"Traded $15,001 to $50,000 "
2021-01-13,Tomasz,Malinowski,"US Congressman",BL,"Blackline Inc",32500,Buy,"Traded $15,001 to $50,000 "
2021-01-13,Patrick,Fallon,"US Congressman",KKR,"KKR & Company ",32500,Buy,"Traded $15,001 to $50,000 "
2021-01-13,Diana,Harshbarger,"US Congressman",VMW,"Vmware Inc",32000,Sell,"By Director And Spouse. Traded $4,001 To $60,000 ."
2021-01-13,Diana,Harshbarger,"US Congressman",KNX,"Knight-Swift T",32000,Buy,"By Director And Spouse. Traded $4,001 To $60,000 ."
2021-01-13,Diana,Harshbarger,"US Congressman",VMW,"Vmware Inc",32000,Buy,"By Director And Spouse. Traded $4,001 To $60,000 ."
2021-01-13,Peter,Meijer,"US Congressman",MRK,"Merck & Compan",16001,Buy,"Traded $1,001 to $15,000 "
2021-01-13,Michael,Simpson,"US Congressman",BHPLF,"Bhp Group Limi",8000,Sell,"As ADR/ADS but shown as Ord equivalent. Traded $1,001 to $15,000 ."
2021-01-13,Walter,Schrader,"US Congressman",BABAF,"Alibaba Group ",8000,Sell,"Traded $1,001 to $15,000 ."
2021-01-13,Michael,Simpson,"US Congressman",AUY,"Yamana Gold",8000,Sell,"Traded $1,001 to $15,000 ."
2021-01-13,Michael,Simpson,"US Congressman",PDS,"Precision Dril",8000,Sell,"Traded $1,001 to $15,000 ."
2021-01-13,Michael,Simpson,"US Congressman",NEM,"Newmont Mining",8000,Sell,"Traded $1,001 to $15,000 ."
2021-01-13,Michael,Simpson,"US Congressman",MJDLF,"Major Drilling",8000,Sell,"Traded $1,001 to $15,000 ."
2021-01-13,Michael,Simpson,"US Congressman",STOHF,"Statoil ASA",8000,Sell,"Traded $1,001 to $15,000 ."
2021-01-13,Lois,Frankel,"US Congressman",AXP,"American Expre",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-13,Susie,Lee,"US Congressman",FI,"Fiserv Inc",8000,Sell,"Traded $1,001 to $15,000 ."
2021-01-13,Susie,Lee,"US Congressman",DRE,"Duke Realty Co",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-13,Susie,Lee,"US Congressman",DLR,"Digital Realty",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-13,Susie,Lee,"US Congressman",CACI,"Caci Internati",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-13,Robert,Wittman,"US Congressman",V,"Visa Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-01-13,Walter,Schrader,"US Congressman",APTV,"Aptiv Plc",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-13,Peter,Meijer,"US Congressman",KHC,"Kraft Heinz Co",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-13,Peter,Meijer,"US Congressman",KO,"Coca-Cola Comp",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-13,Peter,Meijer,"US Congressman",ATO,"Atmos Energy C",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-13,Michael,Mccaul,"US Congressman",ACGL,"Arch Capital G",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-01-13,Lois,Frankel,"US Congressman",NOC,"Northrop Grumm",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-13,Lois,Frankel,"US Congressman",FLR,"Fluor Corp",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-13,Susie,Lee,"US Congressman",VNT,"Vontier Corp",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-13,Susie,Lee,"US Congressman",VRT,"Vertiv Holding",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-13,Susie,Lee,"US Congressman",GT,"Goodyear Tire ",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-13,Susie,Lee,"US Congressman",LESL,"Leslie's Inc",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-13,Susie,Lee,"US Congressman",CPAY,"Corpay Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2021-01-13,Susie,Lee,"US Congressman",CHX,"Championx Corp",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-13,Robert,Wittman,"US Congressman",CAT,"Caterpillar In",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-13,John,Yarmuth,"US Congressman",AXP,"American Expre",8000,Buy,"Traded $1,001 to $15,000 "
2021-01-12,Paul,Cook,"US Congressman",PFE,"Pfizer Inc",175000,"Div Re","Traded $100,001 to $250,000 "
2021-01-12,Michael,Mccaul,"US Congressman",ACN,"Accenture Plc",150001,Sell,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
